Id,date,TotalSteps,Calories,SedentaryMinutes,VeryActiveMinutes,LightlyActiveMinutes,TotalMinutesAsleep,AvgHR,MaxHR,MinHR,HRCount,weekday,zero_step_high_cal,valid_row,steps_bucket
1503960366,2016-04-12,13162,1985,728,25,328,327.0,,,,,Tuesday,False,True,>10k
1503960366,2016-04-13,10735,1797,776,21,217,384.0,,,,,Wednesday,False,True,>10k
1503960366,2016-04-14,10460,1776,1218,30,181,,,,,,Thursday,False,True,>10k
1503960366,2016-04-15,9762,1745,726,29,209,412.0,,,,,Friday,False,True,5k-10k
1503960366,2016-04-16,12669,1863,773,36,221,340.0,,,,,Saturday,False,True,>10k
1503960366,2016-04-17,9705,1728,539,38,164,700.0,,,,,Sunday,False,True,5k-10k
1503960366,2016-04-18,13019,1921,1149,42,233,,,,,,Monday,False,True,>10k
1503960366,2016-04-19,15506,2035,775,50,264,304.0,,,,,Tuesday,False,True,>10k
1503960366,2016-04-20,10544,1786,818,28,205,360.0,,,,,Wednesday,False,True,>10k
1503960366,2016-04-21,9819,1775,838,19,211,325.0,,,,,Thursday,False,True,5k-10k
1503960366,2016-04-22,12764,1827,1217,66,130,,,,,,Friday,False,True,>10k
1503960366,2016-04-23,14371,1949,732,41,262,361.0,,,,,Saturday,False,True,>10k
1503960366,2016-04-24,10039,1788,709,39,238,430.0,,,,,Sunday,False,True,>10k
1503960366,2016-04-25,15355,2013,814,73,216,277.0,,,,,Monday,False,True,>10k
1503960366,2016-04-26,13755,1970,833,31,279,245.0,,,,,Tuesday,False,True,>10k
1503960366,2016-04-27,18134,2159,1108,78,243,,,,,,Wednesday,False,True,>10k
1503960366,2016-04-28,13154,1898,782,48,189,366.0,,,,,Thursday,False,True,>10k
1503960366,2016-04-29,11181,1837,815,16,243,341.0,,,,,Friday,False,True,>10k
1503960366,2016-04-30,14673,1947,712,52,217,404.0,,,,,Saturday,False,True,>10k
1503960366,2016-05-01,10602,1820,730,33,246,369.0,,,,,Sunday,False,True,>10k
1503960366,2016-05-02,14727,2004,798,41,277,277.0,,,,,Monday,False,True,>10k
1503960366,2016-05-03,15103,1990,816,50,254,273.0,,,,,Tuesday,False,True,>10k
1503960366,2016-05-04,11100,1819,1179,36,203,,,,,,Wednesday,False,True,>10k
1503960366,2016-05-05,14070,1959,857,45,250,247.0,,,,,Thursday,False,True,>10k
1503960366,2016-05-06,12159,1896,754,24,289,334.0,,,,,Friday,False,True,>10k
1503960366,2016-05-07,11992,1821,833,37,175,331.0,,,,,Saturday,False,True,>10k
1503960366,2016-05-08,10060,1740,574,44,203,594.0,,,,,Sunday,False,True,>10k
1503960366,2016-05-09,12022,1819,835,46,206,338.0,,,,,Monday,False,True,>10k
1503960366,2016-05-10,12207,1859,746,46,214,383.0,,,,,Tuesday,False,True,>10k
1503960366,2016-05-11,12770,1783,669,36,251,285.0,,,,,Wednesday,False,True,>10k
1503960366,2016-05-12,0,0,1440,0,0,,,,,,Thursday,False,True,<5k
1624580081,2016-04-12,8163,1432,1294,0,146,,,,,,Tuesday,False,True,5k-10k
1624580081,2016-04-13,7007,1411,1292,0,148,,,,,,Wednesday,False,True,5k-10k
1624580081,2016-04-14,9107,1572,1204,0,236,,,,,,Thursday,False,True,5k-10k
1624580081,2016-04-15,1510,1344,1344,0,96,,,,,,Friday,False,True,<5k
1624580081,2016-04-16,5370,1463,1264,0,176,,,,,,Saturday,False,True,5k-10k
1624580081,2016-04-17,6175,1554,1276,15,127,,,,,,Sunday,False,True,5k-10k
1624580081,2016-04-18,10536,1604,1214,17,202,,,,,,Monday,False,True,>10k
1624580081,2016-04-19,2916,1435,1299,0,141,,,,,,Tuesday,False,True,<5k
1624580081,2016-04-20,4974,1446,1289,0,151,,,,,,Wednesday,False,True,<5k
1624580081,2016-04-21,6349,1467,1254,0,186,,,,,,Thursday,False,True,5k-10k
1624580081,2016-04-22,4026,1470,1241,0,199,,,,,,Friday,False,True,<5k
1624580081,2016-04-23,8538,1562,1213,0,227,,,,,,Saturday,False,True,5k-10k
1624580081,2016-04-24,6076,1617,1221,16,185,,,,,,Sunday,False,True,5k-10k
1624580081,2016-04-25,6497,1492,1238,0,202,,,,,,Monday,False,True,5k-10k
1624580081,2016-04-26,2826,1402,1300,0,140,,,,,,Tuesday,False,True,<5k
1624580081,2016-04-27,8367,1670,1233,17,154,,,,,,Wednesday,False,True,5k-10k
1624580081,2016-04-28,2759,1401,1320,0,115,,,,,,Thursday,False,True,<5k
1624580081,2016-04-29,2390,1404,1290,0,150,,,,,,Friday,False,True,<5k
1624580081,2016-04-30,6474,1655,1182,11,224,,,,,,Saturday,False,True,5k-10k
1624580081,2016-05-01,36019,2690,1020,186,171,,,,,,Sunday,False,True,>10k
1624580081,2016-05-02,7155,1497,1261,7,166,,,,,,Monday,False,True,5k-10k
1624580081,2016-05-03,2100,1334,1344,0,96,,,,,,Tuesday,False,True,<5k
1624580081,2016-05-04,2193,1368,1322,0,118,,,,,,Wednesday,False,True,<5k
1624580081,2016-05-05,2470,1370,1323,0,117,,,,,,Thursday,False,True,<5k
1624580081,2016-05-06,1727,1341,1338,0,102,,,,,,Friday,False,True,<5k
1624580081,2016-05-07,2104,1474,1258,0,182,,,,,,Saturday,False,True,<5k
1624580081,2016-05-08,3427,1427,1288,0,152,,,,,,Sunday,False,True,<5k
1624580081,2016-05-09,1732,1328,1349,0,91,,,,,,Monday,False,True,<5k
1624580081,2016-05-10,2969,1393,1301,0,139,,,,,,Tuesday,False,True,<5k
1624580081,2016-05-11,3134,1359,1328,0,112,,,,,,Wednesday,False,True,<5k
1624580081,2016-05-12,2971,1002,890,0,107,,,,,,Thursday,False,True,<5k
1644430081,2016-04-12,10694,3199,1131,2,256,,,,,,Tuesday,False,True,>10k
1644430081,2016-04-13,8001,2902,1259,30,135,,,,,,Wednesday,False,True,5k-10k
1644430081,2016-04-14,11037,3226,1125,5,252,,,,,,Thursday,False,True,>10k
1644430081,2016-04-15,5263,2750,1263,3,170,,,,,,Friday,False,True,5k-10k
1644430081,2016-04-16,15300,3493,1135,51,212,,,,,,Saturday,False,True,>10k
1644430081,2016-04-17,8757,3011,1212,29,186,,,,,,Sunday,False,True,5k-10k
1644430081,2016-04-18,7132,2806,1271,15,121,,,,,,Monday,False,True,5k-10k
1644430081,2016-04-19,11256,3300,1099,5,278,,,,,,Tuesday,False,True,>10k
1644430081,2016-04-20,2436,2430,1315,0,125,,,,,,Wednesday,False,True,<5k
1644430081,2016-04-21,1223,2140,1402,0,38,,,,,,Thursday,False,True,<5k
1644430081,2016-04-22,3673,2344,1354,0,86,,,,,,Friday,False,True,<5k
1644430081,2016-04-23,6637,2677,1265,0,160,,,,,,Saturday,False,True,5k-10k
1644430081,2016-04-24,3321,2413,1351,0,89,,,,,,Sunday,False,True,<5k
1644430081,2016-04-25,3580,2497,1337,8,94,,,,,,Monday,False,True,<5k
1644430081,2016-04-26,9919,3123,1165,11,223,,,,,,Tuesday,False,True,5k-10k
1644430081,2016-04-27,3032,2489,1322,0,118,,,,,,Wednesday,False,True,<5k
1644430081,2016-04-28,9405,3108,1157,3,227,,,,,,Thursday,False,True,5k-10k
1644430081,2016-04-29,3176,2498,1193,0,120,119.0,,,,,Friday,False,True,<5k
1644430081,2016-04-30,18213,3846,816,9,402,124.0,,,,,Saturday,False,True,>10k
1644430081,2016-05-01,6132,2696,908,3,146,,,,,,Sunday,False,True,5k-10k
1644430081,2016-05-02,3758,2580,682,1,148,796.0,,,,,Monday,False,True,<5k
1644430081,2016-05-03,12850,3324,1115,10,221,,,,,,Tuesday,False,True,>10k
1644430081,2016-05-04,2309,2222,1388,0,52,,,,,,Wednesday,False,True,<5k
1644430081,2016-05-05,4363,2463,1341,6,81,,,,,,Thursday,False,True,<5k
1644430081,2016-05-06,9787,3328,1054,11,369,,,,,,Friday,False,True,5k-10k
1644430081,2016-05-07,13372,3404,1139,41,243,,,,,,Saturday,False,True,>10k
1644430081,2016-05-08,6724,2987,991,0,295,137.0,,,,,Sunday,False,True,5k-10k
1644430081,2016-05-09,6643,3008,1099,32,303,,,,,,Monday,False,True,5k-10k
1644430081,2016-05-10,9167,2799,1254,12,155,,,,,,Tuesday,False,True,5k-10k
1644430081,2016-05-11,1329,1276,713,0,49,,,,,,Wednesday,False,True,<5k
1844505072,2016-04-12,6697,2030,1101,0,339,,,,,,Tuesday,False,True,5k-10k
1844505072,2016-04-13,4929,1860,1192,0,248,,,,,,Wednesday,False,True,<5k
1844505072,2016-04-14,7937,2130,843,0,373,,,,,,Thursday,False,True,5k-10k
1844505072,2016-04-15,3844,1725,527,0,176,644.0,,,,,Friday,False,True,<5k
1844505072,2016-04-16,3414,1657,1293,0,147,,,,,,Saturday,False,True,<5k
1844505072,2016-04-17,4525,1793,1231,2,199,,,,,,Sunday,False,True,<5k
1844505072,2016-04-18,4597,1814,1211,0,217,,,,,,Monday,False,True,<5k
1844505072,2016-04-19,197,1366,1430,0,10,,,,,,Tuesday,False,True,<5k
1844505072,2016-04-20,8,1349,1439,0,1,,,,,,Wednesday,False,True,<5k
1844505072,2016-04-21,8054,2062,1117,2,308,,,,,,Thursday,False,True,5k-10k
1844505072,2016-04-22,5372,1827,1220,0,220,,,,,,Friday,False,True,5k-10k
1844505072,2016-04-23,3570,1645,1301,0,139,,,,,,Saturday,False,True,<5k
1844505072,2016-04-24,0,1347,1440,0,0,,,,,,Sunday,False,True,<5k
1844505072,2016-04-25,0,1347,1440,0,0,,,,,,Monday,False,True,<5k
1844505072,2016-04-26,0,1347,1440,0,0,,,,,,Tuesday,False,True,<5k
1844505072,2016-04-27,4,1348,1439,0,1,,,,,,Wednesday,False,True,<5k
1844505072,2016-04-28,6907,1992,1138,0,302,,,,,,Thursday,False,True,5k-10k
1844505072,2016-04-29,4920,1856,1082,0,247,,,,,,Friday,False,True,<5k
1844505072,2016-04-30,4014,1763,218,0,184,722.0,,,,,Saturday,False,True,<5k
1844505072,2016-05-01,2573,1541,585,0,75,590.0,,,,,Sunday,False,True,<5k
1844505072,2016-05-02,0,1348,1440,0,0,,,,,,Monday,False,True,<5k
1844505072,2016-05-03,4059,1742,1256,0,184,,,,,,Tuesday,False,True,<5k
1844505072,2016-05-04,2080,1549,1353,0,87,,,,,,Wednesday,False,True,<5k
1844505072,2016-05-05,2237,1589,1320,0,120,,,,,,Thursday,False,True,<5k
1844505072,2016-05-06,44,1351,1438,0,2,,,,,,Friday,False,True,<5k
1844505072,2016-05-07,0,1347,1440,0,0,,,,,,Saturday,False,True,<5k
1844505072,2016-05-08,0,1347,1440,0,0,,,,,,Sunday,False,True,<5k
1844505072,2016-05-09,0,1347,1440,0,0,,,,,,Monday,False,True,<5k
1844505072,2016-05-10,0,1347,1440,0,0,,,,,,Tuesday,False,True,<5k
1844505072,2016-05-11,0,1347,1440,0,0,,,,,,Wednesday,False,True,<5k
1844505072,2016-05-12,0,665,711,0,0,,,,,,Thursday,False,True,<5k
1927972279,2016-04-12,678,2220,734,0,55,750.0,,,,,Tuesday,False,True,<5k
1927972279,2016-04-13,356,2151,986,0,32,398.0,,,,,Wednesday,False,True,<5k
1927972279,2016-04-14,2163,2383,1292,0,88,,,,,,Thursday,False,True,<5k
1927972279,2016-04-15,980,2221,941,0,51,475.0,,,,,Friday,False,True,<5k
1927972279,2016-04-16,0,2064,1440,0,0,,,,,,Saturday,False,True,<5k
1927972279,2016-04-17,0,2063,1440,0,0,,,,,,Sunday,False,True,<5k
1927972279,2016-04-18,244,2111,1423,0,17,,,,,,Monday,False,True,<5k
1927972279,2016-04-19,0,2063,1440,0,0,,,,,,Tuesday,False,True,<5k
1927972279,2016-04-20,0,2063,1440,0,0,,,,,,Wednesday,False,True,<5k
1927972279,2016-04-21,0,2064,1440,0,0,,,,,,Thursday,False,True,<5k
1927972279,2016-04-22,149,2093,1430,0,10,,,,,,Friday,False,True,<5k
1927972279,2016-04-23,2945,2499,1295,0,145,,,,,,Saturday,False,True,<5k
1927972279,2016-04-24,2090,2324,1358,1,75,,,,,,Sunday,False,True,<5k
1927972279,2016-04-25,152,2100,1303,0,12,,,,,,Monday,False,True,<5k
1927972279,2016-04-26,3761,2638,1058,0,192,296.0,,,,,Tuesday,False,True,<5k
1927972279,2016-04-27,0,2063,1440,0,0,,,,,,Wednesday,False,True,<5k
1927972279,2016-04-28,1675,2351,1167,0,95,166.0,,,,,Thursday,False,True,<5k
1927972279,2016-04-29,0,2063,1440,0,0,,,,,,Friday,False,True,<5k
1927972279,2016-04-30,0,2064,1440,0,0,,,,,,Saturday,False,True,<5k
1927972279,2016-05-01,2704,2411,1355,14,70,,,,,,Sunday,False,True,<5k
1927972279,2016-05-02,3790,2505,1322,16,94,,,,,,Monday,False,True,<5k
1927972279,2016-05-03,1326,2195,1413,10,17,,,,,,Tuesday,False,True,<5k
1927972279,2016-05-04,1786,2338,1353,0,87,,,,,,Wednesday,False,True,<5k
1927972279,2016-05-05,0,2063,1440,0,0,,,,,,Thursday,False,True,<5k
1927972279,2016-05-06,2091,2383,1332,0,108,,,,,,Friday,False,True,<5k
1927972279,2016-05-07,1510,2229,1392,0,48,,,,,,Saturday,False,True,<5k
1927972279,2016-05-08,0,2063,1440,0,0,,,,,,Sunday,False,True,<5k
1927972279,2016-05-09,0,2063,1440,0,0,,,,,,Monday,False,True,<5k
1927972279,2016-05-10,0,2063,1440,0,0,,,,,,Tuesday,False,True,<5k
1927972279,2016-05-11,0,2063,1440,0,0,,,,,,Wednesday,False,True,<5k
1927972279,2016-05-12,0,1383,966,0,0,,,,,,Thursday,False,True,<5k
2022484408,2016-04-12,11875,2390,1157,42,227,,75.8,134.0,52.0,4836.0,Tuesday,False,True,>10k
2022484408,2016-04-13,12024,2601,1100,43,292,,80.3,156.0,51.0,5332.0,Wednesday,False,True,>10k
2022484408,2016-04-14,10690,2312,1148,32,257,,72.6,127.0,50.0,5560.0,Thursday,False,True,>10k
2022484408,2016-04-15,11034,2525,1122,27,282,,80.4,189.0,53.0,5302.0,Friday,False,True,>10k
2022484408,2016-04-16,10100,2177,1237,41,151,,76.0,136.0,49.0,3143.0,Saturday,False,True,>10k
2022484408,2016-04-17,15112,2782,1052,28,331,,83.9,161.0,52.0,4948.0,Sunday,False,True,>10k
2022484408,2016-04-18,14131,2770,1078,48,311,,82.7,153.0,54.0,5589.0,Monday,False,True,>10k
2022484408,2016-04-19,11548,2489,1152,31,250,,82.0,162.0,54.0,4500.0,Tuesday,False,True,>10k
2022484408,2016-04-20,15112,2897,1053,48,276,,83.4,166.0,50.0,6040.0,Wednesday,False,True,>10k
2022484408,2016-04-21,12453,3158,1028,104,255,,86.4,203.0,53.0,5544.0,Thursday,False,True,>10k
2022484408,2016-04-22,12954,2638,1105,52,273,,80.1,153.0,52.0,5636.0,Friday,False,True,>10k
2022484408,2016-04-23,6001,2069,1191,0,249,,71.8,109.0,50.0,4178.0,Saturday,False,True,5k-10k
2022484408,2016-04-24,13481,2529,1161,37,216,,82.4,163.0,53.0,4209.0,Sunday,False,True,>10k
2022484408,2016-04-25,11369,2470,1171,44,217,,82.6,159.0,49.0,3812.0,Monday,False,True,>10k
2022484408,2016-04-26,10119,2793,1086,55,275,,83.3,154.0,51.0,5586.0,Tuesday,False,True,>10k
2022484408,2016-04-27,10159,2463,1119,19,282,,80.9,145.0,38.0,4441.0,Wednesday,False,True,>10k
2022484408,2016-04-28,10140,2296,1123,6,291,,71.3,114.0,51.0,5561.0,Thursday,False,True,>10k
2022484408,2016-04-29,10245,2611,1098,21,281,,83.4,134.0,50.0,4832.0,Friday,False,True,>10k
2022484408,2016-04-30,18387,2732,1043,13,361,,77.5,123.0,51.0,5486.0,Saturday,False,True,>10k
2022484408,2016-05-01,10538,2380,1142,25,245,,73.5,118.0,44.0,4482.0,Sunday,False,True,>10k
2022484408,2016-05-02,10379,2473,1119,36,277,,77.2,137.0,50.0,7814.0,Monday,False,True,>10k
2022484408,2016-05-03,12183,2752,1104,72,250,,83.0,169.0,51.0,5708.0,Tuesday,False,True,>10k
2022484408,2016-05-04,11768,2649,1105,36,272,,82.8,159.0,54.0,6225.0,Wednesday,False,True,>10k
2022484408,2016-05-05,11895,2609,1112,55,253,,80.7,156.0,55.0,6749.0,Thursday,False,True,>10k
2022484408,2016-05-06,10227,2498,1104,24,295,,81.7,118.0,60.0,5358.0,Friday,False,True,>10k
2022484408,2016-05-07,6708,1995,1269,20,149,,76.1,128.0,52.0,2596.0,Saturday,False,True,5k-10k
2022484408,2016-05-08,3292,1848,1305,0,135,,77.0,127.0,53.0,1720.0,Sunday,False,True,<5k
2022484408,2016-05-09,13379,2709,1061,35,297,,81.5,133.0,51.0,6249.0,Monday,False,True,>10k
2022484408,2016-05-10,12798,2797,1084,57,271,,86.6,166.0,57.0,4894.0,Tuesday,False,True,>10k
2022484408,2016-05-11,13272,2544,1133,58,224,,83.5,138.0,55.0,4247.0,Wednesday,False,True,>10k
2022484408,2016-05-12,9117,1853,728,16,236,,81.4,152.0,55.0,3527.0,Thursday,False,True,5k-10k
2026352035,2016-04-12,4414,1459,706,3,181,503.0,,,,,Tuesday,False,True,<5k
2026352035,2016-04-13,4993,1521,663,0,238,531.0,,,,,Wednesday,False,True,<5k
2026352035,2016-04-14,3335,1431,653,0,197,545.0,,,,,Thursday,False,True,<5k
2026352035,2016-04-15,3821,1444,687,0,188,523.0,,,,,Friday,False,True,<5k
2026352035,2016-04-16,2547,1373,728,0,150,524.0,,,,,Saturday,False,True,<5k
2026352035,2016-04-17,838,1214,1053,0,60,437.0,68.7,80.0,63.0,192.0,Sunday,False,True,<5k
2026352035,2016-04-18,3325,1419,1062,0,182,,,,,,Monday,False,True,<5k
2026352035,2016-04-19,2424,1356,785,0,141,498.0,,,,,Tuesday,False,True,<5k
2026352035,2016-04-20,7222,1667,623,0,327,461.0,,,,,Wednesday,False,True,5k-10k
2026352035,2016-04-21,2467,1370,749,0,153,477.0,,,,,Thursday,False,True,<5k
2026352035,2016-04-22,2915,1399,712,0,162,520.0,,,,,Friday,False,True,<5k
2026352035,2016-04-23,12357,1916,458,0,432,522.0,,,,,Saturday,False,True,>10k
2026352035,2016-04-24,3490,1401,704,0,164,555.0,,,,,Sunday,False,True,<5k
2026352035,2016-04-25,6017,1576,821,0,260,506.0,99.5,125.0,70.0,516.0,Monday,False,True,5k-10k
2026352035,2016-04-26,5933,1595,1018,0,288,,,,,,Tuesday,False,True,5k-10k
2026352035,2016-04-27,6088,1593,586,0,286,508.0,,,,,Wednesday,False,True,5k-10k
2026352035,2016-04-28,6375,1649,626,0,331,513.0,,,,,Thursday,False,True,5k-10k
2026352035,2016-04-29,7604,1692,492,0,352,490.0,,,,,Friday,False,True,5k-10k
2026352035,2016-04-30,4729,1506,594,0,233,573.0,,,,,Saturday,False,True,<5k
2026352035,2016-05-01,3609,1447,716,0,191,527.0,,,,,Sunday,False,True,<5k
2026352035,2016-05-02,7018,1690,716,0,355,511.0,84.1,122.0,70.0,431.0,Monday,False,True,5k-10k
2026352035,2016-05-03,5992,1604,981,0,304,,,,,,Tuesday,False,True,5k-10k
2026352035,2016-05-04,6564,1658,530,0,345,538.0,,,,,Wednesday,False,True,5k-10k
2026352035,2016-05-05,12167,1926,479,0,475,468.0,,,,,Thursday,False,True,>10k
2026352035,2016-05-06,8198,1736,511,0,383,524.0,,,,,Friday,False,True,5k-10k
2026352035,2016-05-07,4193,1491,665,0,229,511.0,,,,,Saturday,False,True,<5k
2026352035,2016-05-08,5528,1555,610,0,258,541.0,,,,,Sunday,False,True,5k-10k
2026352035,2016-05-09,10685,1869,543,0,401,531.0,98.2,123.0,70.0,1351.0,Monday,False,True,>10k
2026352035,2016-05-10,254,1141,1002,0,17,357.0,,,,,Tuesday,False,True,<5k
2026352035,2016-05-11,8580,1698,569,0,330,523.0,,,,,Wednesday,False,True,5k-10k
2026352035,2016-05-12,8891,1364,330,0,343,456.0,,,,,Thursday,False,True,5k-10k
2320127002,2016-04-12,10725,2124,1112,13,306,,,,,,Tuesday,False,True,>10k
2320127002,2016-04-13,7275,2003,1105,0,335,,,,,,Wednesday,False,True,5k-10k
2320127002,2016-04-14,3973,1696,1249,0,191,,,,,,Thursday,False,True,<5k
2320127002,2016-04-15,5205,1801,1195,0,245,,,,,,Friday,False,True,5k-10k
2320127002,2016-04-16,5057,1724,1245,0,195,,,,,,Saturday,False,True,5k-10k
2320127002,2016-04-17,6198,1852,1191,0,249,,,,,,Sunday,False,True,5k-10k
2320127002,2016-04-18,6559,1905,1173,0,260,,,,,,Monday,False,True,5k-10k
2320127002,2016-04-19,5997,1811,1201,0,228,,,,,,Tuesday,False,True,5k-10k
2320127002,2016-04-20,7192,1922,1146,0,283,,,,,,Wednesday,False,True,5k-10k
2320127002,2016-04-21,3404,1610,1302,1,127,,,,,,Thursday,False,True,<5k
2320127002,2016-04-22,5583,1851,1174,0,266,,,,,,Friday,False,True,5k-10k
2320127002,2016-04-23,5079,1804,1129,0,242,61.0,,,,,Saturday,False,True,5k-10k
2320127002,2016-04-24,4165,1725,1236,0,204,,,,,,Sunday,False,True,<5k
2320127002,2016-04-25,3588,1654,1280,3,152,,,,,,Monday,False,True,<5k
2320127002,2016-04-26,3409,1632,1293,0,147,,,,,,Tuesday,False,True,<5k
2320127002,2016-04-27,1715,1481,1358,0,82,,,,,,Wednesday,False,True,<5k
2320127002,2016-04-28,1532,1473,1364,0,76,,,,,,Thursday,False,True,<5k
2320127002,2016-04-29,924,1410,1395,0,45,,,,,,Friday,False,True,<5k
2320127002,2016-04-30,4571,1779,1206,0,234,,,,,,Saturday,False,True,<5k
2320127002,2016-05-01,772,1403,1400,0,40,,,,,,Sunday,False,True,<5k
2320127002,2016-05-02,3634,1613,1306,5,123,,,,,,Monday,False,True,<5k
2320127002,2016-05-03,7443,1878,1204,20,206,,,,,,Tuesday,False,True,5k-10k
2320127002,2016-05-04,1201,1426,1388,0,52,,,,,,Wednesday,False,True,<5k
2320127002,2016-05-05,5202,1780,1206,0,223,,,,,,Thursday,False,True,5k-10k
2320127002,2016-05-06,4878,1742,1236,0,204,,,,,,Friday,False,True,<5k
2320127002,2016-05-07,7379,1972,1121,0,319,,,,,,Saturday,False,True,5k-10k
2320127002,2016-05-08,5161,1821,1193,0,247,,,,,,Sunday,False,True,5k-10k
2320127002,2016-05-09,3090,1630,1295,0,145,,,,,,Monday,False,True,<5k
2320127002,2016-05-10,6227,1899,1150,0,290,,,,,,Tuesday,False,True,5k-10k
2320127002,2016-05-11,6424,1903,1140,0,300,,,,,,Wednesday,False,True,5k-10k
2320127002,2016-05-12,2661,1125,830,0,128,,,,,,Thursday,False,True,<5k
2347167796,2016-04-12,10113,2344,964,28,320,,86.1,172.0,57.0,6753.0,Tuesday,False,True,>10k
2347167796,2016-04-13,10352,2038,676,19,195,467.0,73.8,158.0,55.0,9268.0,Wednesday,False,True,>10k
