Id,date,TotalSteps,Calories,SedentaryMinutes,VeryActiveMinutes,LightlyActiveMinutes,TotalMinutesAsleep,AvgHR,MaxHR,MinHR,HRCount,weekday,zero_step_high_cal,valid_row,steps_bucket
2347167796,2016-04-14,10129,2010,705,1,206,445.0,72.6,154.0,52.0,9153.0,Thursday,False,True,>10k
2347167796,2016-04-15,10465,2133,720,1,284,452.0,75.7,136.0,55.0,9557.0,Friday,False,True,>10k
2347167796,2016-04-16,22244,2670,968,66,268,,96.6,168.0,58.0,9035.0,Saturday,False,True,>10k
2347167796,2016-04-17,5472,1882,508,1,249,556.0,75.4,134.0,55.0,8990.0,Sunday,False,True,5k-10k
2347167796,2016-04-18,8247,1944,678,11,206,500.0,71.2,134.0,53.0,9339.0,Monday,False,True,5k-10k
2347167796,2016-04-19,6711,2346,648,0,382,465.0,81.3,195.0,53.0,7824.0,Tuesday,False,True,5k-10k
2347167796,2016-04-20,10999,2198,1011,11,269,,78.2,161.0,53.0,7156.0,Wednesday,False,True,>10k
2347167796,2016-04-21,10080,2048,761,23,208,460.0,73.4,171.0,51.0,9289.0,Thursday,False,True,>10k
2347167796,2016-04-22,7804,1946,781,9,206,405.0,72.0,165.0,53.0,9172.0,Friday,False,True,5k-10k
2347167796,2016-04-23,16901,2629,591,32,360,374.0,83.4,157.0,53.0,9543.0,Saturday,False,True,>10k
2347167796,2016-04-24,9471,2187,584,0,360,442.0,77.6,127.0,54.0,8832.0,Sunday,False,True,5k-10k
2347167796,2016-04-25,9482,2095,653,15,277,433.0,73.9,160.0,53.0,9528.0,Monday,False,True,5k-10k
2347167796,2016-04-26,5980,1861,732,0,227,436.0,71.7,122.0,49.0,9023.0,Tuesday,False,True,5k-10k
2347167796,2016-04-27,11423,2194,623,26,295,448.0,75.2,144.0,51.0,8842.0,Wednesday,False,True,>10k
2347167796,2016-04-28,5439,1854,764,0,229,408.0,73.4,138.0,55.0,9015.0,Thursday,False,True,5k-10k
2347167796,2016-04-29,42,403,2,0,4,411.0,62.9,85.0,54.0,2364.0,Friday,False,True,<5k
2873212765,2016-04-12,8796,1982,1061,2,356,,,,,,Tuesday,False,True,5k-10k
2873212765,2016-04-13,7618,2004,1028,0,404,,,,,,Wednesday,False,True,5k-10k
2873212765,2016-04-14,7910,1893,1109,0,331,,,,,,Thursday,False,True,5k-10k
2873212765,2016-04-15,8482,2063,992,0,448,,,,,,Friday,False,True,5k-10k
2873212765,2016-04-16,9685,2148,1087,47,305,,,,,,Saturday,False,True,5k-10k
2873212765,2016-04-17,2524,1529,1272,0,160,,,,,,Sunday,False,True,<5k
2873212765,2016-04-18,7762,1890,1122,1,311,,,,,,Monday,False,True,5k-10k
2873212765,2016-04-19,7948,1956,1051,0,389,,,,,,Tuesday,False,True,5k-10k
2873212765,2016-04-20,9202,2094,1035,22,378,,,,,,Wednesday,False,True,5k-10k
2873212765,2016-04-21,8859,1970,1057,2,371,,,,,,Thursday,False,True,5k-10k
2873212765,2016-04-22,7286,2241,1028,46,366,,,,,,Friday,False,True,5k-10k
2873212765,2016-04-23,9317,2021,1077,28,330,,,,,,Saturday,False,True,5k-10k
2873212765,2016-04-24,6873,1898,1203,46,190,,,,,,Sunday,False,True,5k-10k
2873212765,2016-04-25,7373,1907,1081,0,359,,,,,,Monday,False,True,5k-10k
2873212765,2016-04-26,8242,1882,1124,2,309,,,,,,Tuesday,False,True,5k-10k
2873212765,2016-04-27,3516,1966,1197,46,197,,,,,,Wednesday,False,True,<5k
2873212765,2016-04-28,7913,1835,1192,28,213,,,,,,Thursday,False,True,5k-10k
2873212765,2016-04-29,7365,1780,1191,20,206,,,,,,Friday,False,True,5k-10k
2873212765,2016-04-30,8452,1830,1167,5,248,,,,,,Saturday,False,True,5k-10k
2873212765,2016-05-01,7399,1739,1219,7,196,,,,,,Sunday,False,True,5k-10k
2873212765,2016-05-02,7525,1878,1099,0,334,,,,,,Monday,False,True,5k-10k
2873212765,2016-05-03,7412,1906,1070,1,363,,,,,,Tuesday,False,True,5k-10k
2873212765,2016-05-04,8278,2015,1020,0,420,,,,,,Wednesday,False,True,5k-10k
2873212765,2016-05-05,8314,1971,1093,13,311,,,,,,Thursday,False,True,5k-10k
2873212765,2016-05-06,7063,1910,1065,0,370,,,,,,Friday,False,True,5k-10k
2873212765,2016-05-07,4940,1897,1302,75,52,,,,,,Saturday,False,True,<5k
2873212765,2016-05-08,8168,2096,1068,46,326,,,,,,Sunday,False,True,5k-10k
2873212765,2016-05-09,7726,1906,1095,0,345,,,,,,Monday,False,True,5k-10k
2873212765,2016-05-10,8275,1962,1067,0,373,,,,,,Tuesday,False,True,5k-10k
2873212765,2016-05-11,6440,1826,1121,0,319,,,,,,Wednesday,False,True,5k-10k
2873212765,2016-05-12,7566,1431,720,0,268,,,,,,Thursday,False,True,5k-10k
3372868164,2016-04-12,4747,1788,1160,0,280,,,,,,Tuesday,False,True,<5k
3372868164,2016-04-13,9715,2093,1045,16,371,,,,,,Wednesday,False,True,5k-10k
3372868164,2016-04-14,8844,2065,1039,6,370,,,,,,Thursday,False,True,5k-10k
3372868164,2016-04-15,7451,1908,1105,0,335,,,,,,Friday,False,True,5k-10k
3372868164,2016-04-16,6905,1908,1084,0,356,,,,,,Saturday,False,True,5k-10k
3372868164,2016-04-17,8199,1964,1105,11,322,,,,,,Sunday,False,True,5k-10k
3372868164,2016-04-18,6798,2014,1070,20,343,,,,,,Monday,False,True,5k-10k
3372868164,2016-04-19,7711,1985,1064,0,376,,,,,,Tuesday,False,True,5k-10k
3372868164,2016-04-20,4880,1867,1148,15,274,,,,,,Wednesday,False,True,<5k
3372868164,2016-04-21,8857,2124,1037,18,376,,,,,,Thursday,False,True,5k-10k
3372868164,2016-04-22,3843,1669,1234,0,206,,,,,,Friday,False,True,<5k
3372868164,2016-04-23,7396,1995,1115,20,303,,,,,,Saturday,False,True,5k-10k
3372868164,2016-04-24,6731,1921,1127,14,292,,,,,,Sunday,False,True,5k-10k
3372868164,2016-04-25,5995,2010,1024,0,416,,,,,,Monday,False,True,5k-10k
3372868164,2016-04-26,8283,2057,1083,22,333,,,,,,Tuesday,False,True,5k-10k
3372868164,2016-04-27,7904,2095,1057,24,346,,,,,,Wednesday,False,True,5k-10k
3372868164,2016-04-28,5512,1972,1055,0,385,,,,,,Thursday,False,True,5k-10k
3372868164,2016-04-29,9135,2044,1038,0,402,,,,,,Friday,False,True,5k-10k
3372868164,2016-04-30,5250,1946,1119,17,300,,,,,,Saturday,False,True,5k-10k
3372868164,2016-05-01,3077,1237,842,0,172,,,,,,Sunday,False,True,<5k
3977333714,2016-04-12,8856,1450,777,44,131,274.0,,,,,Tuesday,False,True,5k-10k
3977333714,2016-04-13,10035,1495,754,31,153,295.0,,,,,Wednesday,False,True,>10k
3977333714,2016-04-14,7641,1433,801,5,214,291.0,,,,,Thursday,False,True,5k-10k
3977333714,2016-04-15,9010,1468,644,15,183,424.0,,,,,Friday,False,True,5k-10k
3977333714,2016-04-16,13459,1625,663,31,153,283.0,,,,,Saturday,False,True,>10k
3977333714,2016-04-17,10415,1529,600,11,205,381.0,,,,,Sunday,False,True,>10k
3977333714,2016-04-18,11663,1584,605,4,214,412.0,,,,,Monday,False,True,>10k
3977333714,2016-04-19,12414,1638,738,19,221,219.0,,,,,Tuesday,False,True,>10k
3977333714,2016-04-20,11658,1554,845,2,164,152.0,,,,,Wednesday,False,True,>10k
3977333714,2016-04-21,6093,1397,712,0,242,332.0,,,,,Thursday,False,True,5k-10k
3977333714,2016-04-22,8911,1481,731,33,188,355.0,,,,,Friday,False,True,5k-10k
3977333714,2016-04-23,12058,1638,724,0,252,235.0,,,,,Saturday,False,True,>10k
3977333714,2016-04-24,14112,1655,660,30,129,310.0,,,,,Sunday,False,True,>10k
3977333714,2016-04-25,11177,1570,781,50,133,262.0,,,,,Monday,False,True,>10k
3977333714,2016-04-26,11388,1551,797,7,170,250.0,,,,,Tuesday,False,True,>10k
3977333714,2016-04-27,7193,1377,714,0,176,349.0,,,,,Wednesday,False,True,5k-10k
3977333714,2016-04-28,7114,1407,804,15,190,261.0,,,,,Thursday,False,True,5k-10k
3977333714,2016-04-29,10645,1545,744,36,150,333.0,,,,,Friday,False,True,>10k
3977333714,2016-04-30,13238,1650,687,43,194,237.0,,,,,Saturday,False,True,>10k
3977333714,2016-05-01,10414,1501,691,41,124,383.0,,,,,Sunday,False,True,>10k
3977333714,2016-05-02,16520,1760,713,24,176,230.0,,,,,Monday,False,True,>10k
3977333714,2016-05-03,14335,1710,594,47,258,292.0,,,,,Tuesday,False,True,>10k
3977333714,2016-05-04,13559,1628,852,14,142,213.0,,,,,Wednesday,False,True,>10k
3977333714,2016-05-05,12312,1618,680,14,178,318.0,,,,,Thursday,False,True,>10k
3977333714,2016-05-06,11677,1590,676,29,168,323.0,,,,,Friday,False,True,>10k
3977333714,2016-05-07,11550,1574,703,0,208,237.0,,,,,Saturday,False,True,>10k
3977333714,2016-05-08,13585,1633,688,9,171,259.0,,,,,Sunday,False,True,>10k
3977333714,2016-05-09,14687,1667,1159,8,151,,,,,,Monday,False,True,>10k
3977333714,2016-05-10,13072,1630,676,1,196,312.0,,,,,Tuesday,False,True,>10k
3977333714,2016-05-11,746,52,13,4,9,,,,,,Wednesday,False,True,<5k
4020332650,2016-04-12,8539,3654,712,4,331,501.0,83.5,133.0,49.0,33963.0,Tuesday,False,True,5k-10k
4020332650,2016-04-13,0,1981,1440,0,0,,,,,,Wednesday,False,True,<5k
4020332650,2016-04-14,108,2011,1437,0,3,,90.7,133.0,65.0,1448.0,Thursday,False,True,<5k
4020332650,2016-04-15,1882,2951,1299,36,87,,92.9,191.0,51.0,10947.0,Friday,False,True,<5k
4020332650,2016-04-16,1982,3051,1222,65,55,77.0,100.9,143.0,62.0,8523.0,Saturday,False,True,<5k
4020332650,2016-04-17,16,1990,1438,0,2,,98.8,116.0,66.0,69.0,Sunday,False,True,<5k
4020332650,2016-04-18,62,1995,1438,0,2,,,,,,Monday,False,True,<5k
4020332650,2016-04-19,0,1980,1440,0,0,,,,,,Tuesday,False,True,<5k
4020332650,2016-04-20,0,1980,1440,0,0,,,,,,Wednesday,False,True,<5k
4020332650,2016-04-21,0,1980,1440,0,0,,,,,,Thursday,False,True,<5k
4020332650,2016-04-22,0,1980,1440,0,0,,,,,,Friday,False,True,<5k
4020332650,2016-04-23,0,1980,1440,0,0,,,,,,Saturday,False,True,<5k
4020332650,2016-04-24,0,1980,1440,0,0,,,,,,Sunday,False,True,<5k
4020332650,2016-04-25,0,1980,1440,0,0,,,,,,Monday,False,True,<5k
4020332650,2016-04-26,0,1980,1440,0,0,,,,,,Tuesday,False,True,<5k
4020332650,2016-04-27,0,1980,1440,0,0,,,,,,Wednesday,False,True,<5k
4020332650,2016-04-28,0,1980,1440,0,0,,,,,,Thursday,False,True,<5k
4020332650,2016-04-29,0,1980,1440,0,0,,,,,,Friday,False,True,<5k
4020332650,2016-04-30,0,1980,1440,0,0,,,,,,Saturday,False,True,<5k
4020332650,2016-05-01,0,1980,1440,0,0,,,,,,Sunday,False,True,<5k
4020332650,2016-05-02,475,2207,1350,0,31,,90.3,123.0,66.0,5566.0,Monday,False,True,<5k
4020332650,2016-05-03,4496,2828,950,0,174,322.0,77.9,127.0,52.0,35580.0,Tuesday,False,True,<5k
4020332650,2016-05-04,10252,3879,531,13,346,478.0,83.5,147.0,49.0,37357.0,Wednesday,False,True,>10k
4020332650,2016-05-05,11728,3429,916,38,196,226.0,85.6,126.0,49.0,21507.0,Thursday,False,True,>10k
4020332650,2016-05-06,4369,2704,855,0,177,385.0,75.6,116.0,50.0,25859.0,Friday,False,True,<5k
4020332650,2016-05-07,6132,2975,1256,0,184,,89.1,117.0,64.0,16695.0,Saturday,False,True,5k-10k
4020332650,2016-05-08,5862,3089,775,0,263,364.0,78.0,131.0,51.0,33998.0,Sunday,False,True,5k-10k
4020332650,2016-05-09,4556,2785,1225,3,173,,86.7,155.0,55.0,15180.0,Monday,False,True,<5k
4020332650,2016-05-10,5546,2926,774,0,206,442.0,72.6,142.0,46.0,29101.0,Tuesday,False,True,5k-10k
4020332650,2016-05-11,3689,2645,1296,2,134,,91.2,133.0,64.0,8626.0,Wednesday,False,True,<5k
4020332650,2016-05-12,590,1120,721,0,21,,94.3,125.0,70.0,1042.0,Thursday,False,True,<5k
4057192912,2016-04-12,5394,2286,1276,0,164,,,,,,Tuesday,False,True,5k-10k
4057192912,2016-04-13,5974,2306,1280,0,160,,,,,,Wednesday,False,True,5k-10k
4057192912,2016-04-14,0,1776,1440,0,0,,,,,,Thursday,False,True,<5k
4057192912,2016-04-15,3984,1527,873,3,88,,,,,,Friday,False,True,<5k
4319703577,2016-04-12,7753,2115,1440,0,0,,,,,,Tuesday,False,True,5k-10k
4319703577,2016-04-13,8204,2135,1234,8,96,,,,,,Wednesday,False,True,5k-10k
4319703577,2016-04-14,10210,2302,589,1,339,535.0,,,,,Thursday,False,True,>10k
4319703577,2016-04-15,5664,1985,752,0,228,465.0,,,,,Friday,False,True,5k-10k
4319703577,2016-04-16,4744,1884,724,0,194,506.0,,,,,Saturday,False,True,<5k
4319703577,2016-04-17,29,1464,1363,0,3,,,,,,Sunday,False,True,<5k
4319703577,2016-04-18,2276,1632,824,1,58,515.0,,,,,Monday,False,True,<5k
4319703577,2016-04-19,8925,2200,604,0,311,461.0,,,,,Tuesday,False,True,5k-10k
4319703577,2016-04-20,8954,2220,671,0,306,523.0,,,,,Wednesday,False,True,5k-10k
4319703577,2016-04-21,3702,1792,1265,0,34,59.0,,,,,Thursday,False,True,<5k
4319703577,2016-04-22,4500,1886,709,1,176,533.0,,,,,Friday,False,True,<5k
4319703577,2016-04-23,4935,1945,546,0,233,692.0,,,,,Saturday,False,True,<5k
4319703577,2016-04-24,4081,1880,692,1,191,467.0,,,,,Sunday,False,True,<5k
4319703577,2016-04-25,9259,2314,544,0,390,488.0,,,,,Monday,False,True,5k-10k
4319703577,2016-04-26,9899,2236,649,8,288,505.0,,,,,Tuesday,False,True,5k-10k
4319703577,2016-04-27,10780,2324,680,6,300,286.0,,,,,Wednesday,False,True,>10k
4319703577,2016-04-28,10817,2367,552,13,359,497.0,,,,,Thursday,False,True,>10k
4319703577,2016-04-29,7990,2175,624,6,289,523.0,,,,,Friday,False,True,5k-10k
4319703577,2016-04-30,8221,2092,695,6,196,490.0,,,,,Saturday,False,True,5k-10k
4319703577,2016-05-01,1251,1593,836,0,67,484.0,,,,,Sunday,False,True,<5k
4319703577,2016-05-02,9261,2270,585,0,344,478.0,,,,,Monday,False,True,5k-10k
4319703577,2016-05-03,9648,2235,669,8,287,474.0,,,,,Tuesday,False,True,5k-10k
4319703577,2016-05-04,10429,2282,1106,8,313,,,,,,Wednesday,False,True,>10k
4319703577,2016-05-05,13658,2530,957,27,328,,,,,,Thursday,False,True,>10k
4319703577,2016-05-06,9524,2266,692,6,314,450.0,,,,,Friday,False,True,5k-10k
4319703577,2016-05-07,7937,2158,586,3,279,507.0,,,,,Saturday,False,True,5k-10k
4319703577,2016-05-08,3672,1792,603,0,153,602.0,,,,,Sunday,False,True,<5k
4319703577,2016-05-09,10378,2345,490,2,374,535.0,,,,,Monday,False,True,>10k
4319703577,2016-05-10,9487,2260,555,3,329,487.0,,,,,Tuesday,False,True,5k-10k
4319703577,2016-05-11,9129,2232,574,3,311,529.0,,,,,Wednesday,False,True,5k-10k
4319703577,2016-05-12,17,257,0,0,2,302.0,,,,,Thursday,False,True,<5k
4388161847,2016-04-12,10122,2955,1440,0,0,,,,,,Tuesday,False,True,>10k
4388161847,2016-04-13,10993,3092,1275,1,150,,67.0,130.0,45.0,8208.0,Wednesday,False,True,>10k
4388161847,2016-04-14,8863,2998,945,10,219,,68.4,132.0,48.0,7392.0,Thursday,False,True,5k-10k
4388161847,2016-04-15,8758,3066,837,0,299,499.0,67.5,127.0,44.0,9205.0,Friday,False,True,5k-10k
4388161847,2016-04-16,6580,3073,609,6,253,426.0,75.5,142.0,56.0,8970.0,Saturday,False,True,5k-10k
4388161847,2016-04-17,4660,2572,721,0,201,619.0,66.4,113.0,49.0,8550.0,Sunday,False,True,<5k
4388161847,2016-04-18,11009,3274,1017,27,239,99.0,81.5,176.0,50.0,8051.0,Monday,False,True,>10k
4388161847,2016-04-19,10181,3015,704,20,249,329.0,65.5,136.0,46.0,9274.0,Tuesday,False,True,>10k
4388161847,2016-04-20,10553,3083,696,19,228,421.0,65.4,149.0,46.0,9216.0,Wednesday,False,True,>10k
4388161847,2016-04-21,10055,3069,853,7,272,442.0,63.1,146.0,42.0,7907.0,Thursday,False,True,>10k
4388161847,2016-04-22,12139,3544,945,77,220,82.0,73.3,149.0,49.0,7298.0,Friday,False,True,>10k
4388161847,2016-04-23,13236,3306,749,58,215,478.0,67.1,158.0,44.0,9326.0,Saturday,False,True,>10k
4388161847,2016-04-24,10243,2885,584,14,239,552.0,62.1,139.0,44.0,8663.0,Sunday,False,True,>10k
4388161847,2016-04-25,12961,3288,1054,11,301,,67.5,150.0,45.0,7759.0,Monday,False,True,>10k
4388161847,2016-04-26,9461,2929,673,14,224,319.0,62.5,128.0,42.0,9229.0,Tuesday,False,True,5k-10k
4388161847,2016-04-27,11193,3074,684,11,241,439.0,62.1,153.0,42.0,9351.0,Wednesday,False,True,>10k
4388161847,2016-04-28,10074,2969,878,19,234,428.0,62.3,131.0,41.0,7786.0,Thursday,False,True,>10k
4388161847,2016-04-29,9232,2979,1175,13,236,,66.1,133.0,44.0,7489.0,Friday,False,True,5k-10k
4388161847,2016-04-30,12533,3283,537,14,300,409.0,64.2,113.0,45.0,9302.0,Saturday,False,True,>10k
4388161847,2016-05-01,10255,2926,579,12,241,547.0,60.0,105.0,39.0,8837.0,Sunday,False,True,>10k
4388161847,2016-05-02,10096,3147,935,33,204,368.0,66.4,180.0,43.0,8216.0,Monday,False,True,>10k
4388161847,2016-05-03,12727,3290,984,18,306,,66.6,135.0,44.0,7740.0,Tuesday,False,True,>10k
4388161847,2016-05-04,12375,3162,632,35,251,390.0,61.9,126.0,42.0,9172.0,Wednesday,False,True,>10k
4388161847,2016-05-05,9603,2899,896,12,199,471.0,61.0,123.0,42.0,7797.0,Thursday,False,True,5k-10k
4388161847,2016-05-06,13175,3425,1100,33,262,,69.1,151.0,47.0,8188.0,Friday,False,True,>10k
4388161847,2016-05-07,22770,4022,508,120,260,472.0,66.6,153.0,41.0,9609.0,Saturday,False,True,>10k
4388161847,2016-05-08,17298,3934,576,107,178,529.0,76.8,171.0,43.0,9241.0,Sunday,False,True,>10k
4388161847,2016-05-09,10218,3013,1020,6,258,62.0,64.1,140.0,44.0,7425.0,Monday,False,True,>10k
4388161847,2016-05-10,10299,3061,648,13,267,354.0,61.2,121.0,41.0,9285.0,Tuesday,False,True,>10k
4388161847,2016-05-11,10201,2954,858,8,256,469.0,60.0,125.0,40.0,8026.0,Wednesday,False,True,>10k
4388161847,2016-05-12,3369,1623,825,0,108,,60.2,136.0,44.0,3236.0,Thursday,False,True,<5k
4445114986,2016-04-12,3276,2113,787,0,196,429.0,,,,,Tuesday,False,True,<5k
4445114986,2016-04-13,2961,2095,840,0,194,370.0,,,,,Wednesday,False,True,<5k
4445114986,2016-04-14,3974,2194,717,0,231,441.0,,,,,Thursday,False,True,<5k
4445114986,2016-04-15,7198,2496,711,0,350,337.0,,,,,Friday,False,True,5k-10k
4445114986,2016-04-16,3945,2180,716,0,225,462.0,,,,,Saturday,False,True,<5k
4445114986,2016-04-17,2268,1933,1219,0,114,98.0,,,,,Sunday,False,True,<5k
4445114986,2016-04-18,6155,2248,1247,25,162,,,,,,Monday,False,True,5k-10k
4445114986,2016-04-19,2064,1954,895,0,121,388.0,,,,,Tuesday,False,True,<5k
4445114986,2016-04-20,2072,1974,841,0,137,439.0,,,,,Wednesday,False,True,<5k
4445114986,2016-04-21,3809,2150,756,0,215,436.0,,,,,Thursday,False,True,<5k
4445114986,2016-04-22,6831,2432,706,0,317,388.0,,,,,Friday,False,True,5k-10k
4445114986,2016-04-23,4363,2149,1239,0,201,,,,,,Saturday,False,True,<5k
4445114986,2016-04-24,5002,2247,1196,0,244,,,,,,Sunday,False,True,5k-10k
4445114986,2016-04-25,3385,2070,916,0,179,328.0,,,,,Monday,False,True,<5k
4445114986,2016-04-26,6326,2291,839,29,180,353.0,,,,,Tuesday,False,True,5k-10k
4445114986,2016-04-27,7243,2361,839,32,194,332.0,,,,,Wednesday,False,True,5k-10k
4445114986,2016-04-28,4493,2203,762,0,236,419.0,,,,,Thursday,False,True,<5k
4445114986,2016-04-29,4676,2196,1106,0,226,106.0,,,,,Friday,False,True,<5k
4445114986,2016-04-30,6222,2363,797,0,290,322.0,,,,,Saturday,False,True,5k-10k
4445114986,2016-05-01,5232,2246,741,0,240,439.0,,,,,Sunday,False,True,5k-10k
4445114986,2016-05-02,6910,2336,667,27,200,502.0,,,,,Monday,False,True,5k-10k
4445114986,2016-05-03,7502,2421,725,30,233,417.0,,,,,Tuesday,False,True,5k-10k
4445114986,2016-05-04,2923,2070,897,0,180,337.0,,,,,Wednesday,False,True,<5k
4445114986,2016-05-05,3800,2120,734,2,185,462.0,,,,,Thursday,False,True,<5k
4445114986,2016-05-06,4514,2211,809,0,229,374.0,,,,,Friday,False,True,<5k
4445114986,2016-05-07,5183,2123,866,26,108,401.0,,,,,Saturday,False,True,5k-10k
4445114986,2016-05-08,7303,2423,733,0,308,361.0,,,,,Sunday,False,True,5k-10k
4445114986,2016-05-09,5275,2281,641,0,266,457.0,,,,,Monday,False,True,5k-10k
4445114986,2016-05-10,3915,2181,783,0,231,405.0,,,,,Tuesday,False,True,<5k
4445114986,2016-05-11,9105,2499,622,34,232,499.0,,,,,Wednesday,False,True,5k-10k
4445114986,2016-05-12,768,1212,380,0,58,483.0,,,,,Thursday,False,True,<5k
4558609924,2016-04-12,5135,1909,1122,0,318,,76.6,104.0,57.0,5973.0,Tuesday,False,True,5k-10k
4558609924,2016-04-13,4978,1722,1287,19,127,,85.1,144.0,64.0,2643.0,Wednesday,False,True,<5k
4558609924,2016-04-14,6799,1922,1161,0,279,,81.6,108.0,56.0,5331.0,Thursday,False,True,5k-10k
4558609924,2016-04-15,7795,2121,1131,17,262,,90.9,146.0,58.0,8102.0,Friday,False,True,5k-10k
4558609924,2016-04-16,7289,1997,1112,8,308,,76.3,135.0,55.0,6881.0,Saturday,False,True,5k-10k
4558609924,2016-04-17,9634,2117,1110,7,304,,83.2,136.0,57.0,6141.0,Sunday,False,True,5k-10k
4558609924,2016-04-18,8940,2116,1080,14,331,,80.5,141.0,55.0,6219.0,Monday,False,True,5k-10k
4558609924,2016-04-19,5401,1876,1182,1,248,,83.1,132.0,61.0,4438.0,Tuesday,False,True,5k-10k
4558609924,2016-04-20,4803,1788,1218,0,222,,76.9,110.0,57.0,5135.0,Wednesday,False,True,<5k
4558609924,2016-04-21,13743,2486,844,6,432,126.0,85.7,121.0,54.0,7867.0,Thursday,False,True,>10k
4558609924,2016-04-22,9601,2094,1122,20,273,,82.6,140.0,57.0,6277.0,Friday,False,True,5k-10k
